VACCINATION_DATE,AgeRange,FirstDailyDose,FirstDailyDoseCumulative,SecondDailyDose,SecondDailyDoseCumulative,SingleDailyDose,SingleDailyDoseCumulative,CombinedTotalDoses,CombinedTotalDosesCumulative,FullyVaccinated,FullyVaccinatedCumulative
5/28/21 15:00,Unknown,418,115042,342,99295,,3106,,217443,,102401
5/29/21 15:00,age10to19,3322,251079,1347,111785,25,5746,4694,368610,1372,117531
5/29/21 15:00,age20to29,1462,377299,2055,304121,158,29118,3675,710538,2213,333239
5/29/21 15:00,age30to39,1513,462793,2290,388168,206,36944,4009,887905,2496,425112
5/29/21 15:00,age40to49,1295,466547,2104,399160,195,39622,3594,905329,2299,438782
5/29/21 15:00,age50to59,1019,545740,2004,475701,190,52643,3213,1074084,2194,528344
5/29/21 15:00,age60to69,483,538237,1003,488823,102,45924,1588,1072984,1105,534747
5/29/21 15:00,age70to79,144,355313,289,329293,32,19924,465,704530,321,349217
5/29/21 15:00,age80plus,46,178448,83,164106,17,7019,146,349573,100,171125
5/29/21 15:00,Federal Entities,267,107309,344,91639,10,3116,621,202064,354,94755
5/29/21 15:00,Unknown,267,115309,344,99639,10,3116,621,218064,354,102755
5/30/21 15:00,age10to19,1658,252737,818,112603,20,5766,2496,371106,838,118369
5/30/21 15:00,age20to29,884,378183,1365,305486,126,29244,2375,712913,1491,334730
5/30/21 15:00,age30to39,837,463630,1321,389489,139,37083,2297,890202,1460,426572
5/30/21 15:00,age40to49,661,467208,1133,400293,127,39749,1921,907250,1260,440042
5/30/21 15:00,age50to59,505,546245,1068,476769,115,52758,1688,1075772,1183,529527
5/30/21 15:00,age60to69,228,538465,519,489342,50,45974,797,1073781,569,535316
5/30/21 15:00,age70to79,88,355401,162,329455,11,19935,261,704791,173,349390
5/30/21 15:00,age80plus,24,178472,54,164160,8,7027,86,349659,62,171187
5/31/21 15:00,age10to19,343,253080,352,112955,13,5779,708,371814,365,118734
5/31/21 15:00,age20to29,297,378480,677,306163,68,29312,1042,713955,745,335475
5/31/21 15:00,age30to39,274,463904,668,390157,51,37134,993,891195,719,427291
5/31/21 15:00,age40to49,215,467423,585,400878,51,39800,851,908101,636,440678
5/31/21 15:00,age50to59,221,546466,583,477352,59,52817,863,1076635,642,530169
5/31/21 15:00,age60to69,128,538593,356,489698,34,46008,518,1074299,390,535706
5/31/21 15:00,age70to79,45,355446,114,329569,16,19951,175,704966,130,349520
5/31/21 15:00,age80plus,29,178501,48,164208,9,7036,86,349745,57,171244
5/31/21 15:00,Federal Entities,214,107523,243,91882,3,3119,460,202524,246,95001
5/31/21 15:00,Unknown,214,115523,243,99882,3,3119,460,218524,246,103001
6/1/21 15:00,age10to19,2451,255531,1925,114880,50,5829,4426,376240,1975,120709
6/1/21 15:00,age20to29,1683,380163,3019,309182,219,29531,4921,718876,3238,338713
6/1/21 15:00,age30to39,1565,465469,2977,393134,188,37322,4730,895925,3165,430456
6/1/21 15:00,age40to49,1298,468721,2651,403529,202,40002,4151,912252,2853,443531
6/1/21 15:00,age50to59,1148,547614,3043,480395,211,53028,4402,1081037,3254,533423
6/1/21 15:00,age60to69,679,539272,1756,491454,168,46176,2603,1076902,1924,537630
6/1/21 15:00,age70to79,294,355740,656,330225,66,20017,1016,705982,722,350242
6/1/21 15:00,age80plus,125,178626,238,164446,25,7061,388,350133,263,171507
6/1/21 15:00,Federal Entities,30,107553,48,91930,,3119,,202602,,95049
6/1/21 15:00,Unknown,30,115553,48,99930,,3119,,218602,,103049
6/2/21 15:00,age10to19,3734,259265,3269,118149,52,5881,7055,383295,3321,124030
6/2/21 15:00,age20to29,1569,381732,2925,312107,172,29703,4666,723542,3097,341810
6/2/21 15:00,age30to39,1430,466899,2798,395932,181,37503,4409,900334,2979,433435
6/2/21 15:00,age40to49,1216,469937,2620,406149,148,40150,3984,916236,2768,446299
6/2/21 15:00,age50to59,1074,548688,2744,483139,199,53227,4017,1085054,2943,536366
6/2/21 15:00,age60to69,661,539933,1497,492951,131,46307,2289,1079191,1628,539258
6/2/21 15:00,age70to79,276,356016,521,330746,41,20058,838,706820,562,350804
6/2/21 15:00,age80plus,114,178740,238,164684,26,7087,378,350511,264,171771
6/3/21 15:00,age10to19,2063,261328,9474,127623,31,5912,11568,394863,9505,133535
6/3/21 15:00,age20to29,1400,383132,2341,314448,175,29878,3916,727458,2516,344326
6/3/21 15:00,age30to39,1304,468203,2347,398279,211,37714,3862,904196,2558,435993
6/3/21 15:00,age40to49,1075,471012,2138,408287,189,40339,3402,919638,2327,448626
6/3/21 15:00,age50to59,1037,549725,2385,485524,233,53460,3655,1088709,2618,538984
6/3/21 15:00,age60to69,640,540573,1434,494385,141,46448,2215,1081406,1575,540833
6/3/21 15:00,age70to79,274,356290,594,331340,67,20125,935,707755,661,351465
6/3/21 15:00,age80plus,113,178853,258,164942,32,7119,403,350914,290,172061
6/4/21 15:00,age10to19,2167,263495,9472,137095,32,5944,11671,406534,9504,143039
6/4/21 15:00,age20to29,1394,384526,2418,316866,189,30067,4001,731459,2607,346933
6/4/21 15:00,age30to39,1368,469571,2804,401083,201,37915,4373,908569,3005,438998
6/4/21 15:00,age40to49,1201,472213,2669,410956,161,40500,4031,923669,2830,451456
6/4/21 15:00,age50to59,1118,550843,2547,488071,195,53655,3860,1092569,2742,541726
6/4/21 15:00,age60to69,639,541212,1299,495684,154,46602,2092,1083498,1453,542286
6/4/21 15:00,age70to79,260,356550,475,331815,72,20197,807,708562,547,352012
6/4/21 15:00,age80plus,110,178963,202,165144,43,7162,355,351269,245,172306
6/5/21 15:00,age10to19,2465,265960,11102,148197,21,5965,13588,420122,11123,154162
6/5/21 15:00,age20to29,1070,385596,1753,318619,129,30196,2952,734411,1882,348815
6/5/21 15:00,age30to39,1118,470689,1794,402877,170,38085,3082,911651,1964,440962
6/5/21 15:00,age40to49,932,473145,1726,412682,143,40643,2801,926470,1869,453325
6/5/21 15:00,age50to59,780,551623,1617,489688,135,53790,2532,1095101,1752,543478
6/5/21 15:00,age60to69,444,541656,833,496517,83,46685,1360,1084858,916,543202
6/5/21 15:00,age70to79,162,356712,279,332094,22,20219,463,709025,301,352313
6/5/21 15:00,age80plus,55,179018,108,165252,14,7176,177,351446,122,172428
6/6/21 15:00,age10to19,1239,267199,3930,152127,16,5981,5185,425307,3946,158108
6/6/21 15:00,age20to29,526,386122,740,319359,89,30285,1355,735766,829,349644
6/6/21 15:00,age30to39,559,471248,680,403557,83,38168,1322,912973,763,441725
6/6/21 15:00,age40to49,479,473624,677,413359,81,40724,1237,927707,758,454083
6/6/21 15:00,age50to59,368,551991,607,490295,71,53861,1046,1096147,678,544156
6/6/21 15:00,age60to69,169,541825,327,496844,33,46718,529,1085387,360,543562
6/6/21 15:00,age70to79,69,356781,118,332212,22,20241,209,709234,140,352453
6/6/21 15:00,age80plus,25,179043,43,165295,5,7181,73,351519,48,172476
6/7/21 15:00,age10to19,1989,269188,7956,160083,36,6017,9981,435288,7992,166100
6/7/21 15:00,age20to29,1165,387287,1594,320953,144,30429,2903,738669,1738,351382
6/7/21 15:00,age30to39,1139,472387,1513,405070,124,38292,2776,915749,1637,443362
6/7/21 15:00,age40to49,964,474588,1441,414800,112,40836,2517,930224,1553,455636
6/7/21 15:00,age50to59,768,552759,1617,491912,140,54001,2525,1098672,1757,545913
6/7/21 15:00,age60to69,501,542326,966,497810,103,46821,1570,1086957,1069,544631
6/7/21 15:00,age70to79,210,356991,341,332553,46,20287,597,709831,387,352840
6/7/21 15:00,age80plus,76,179119,153,165448,17,7198,246,351765,170,172646
6/8/21 15:00,age10to19,1949,271137,9287,169370,31,6048,11267,446555,9318,175418
6/8/21 15:00,age20to29,1178,388465,2254,323207,129,30558,3561,742230,2383,353765
6/8/21 15:00,age30to39,1033,473420,2272,407342,126,38418,3431,919180,2398,445760
6/8/21 15:00,age40to49,905,475493,1960,416760,139,40975,3004,933228,2099,457735
6/8/21 15:00,age50to59,857,553616,1956,493868,188,54189,3001,1101673,2144,548057
6/8/21 15:00,age60to69,463,542789,1210,499020,106,46927,1779,1088736,1316,545947
6/8/21 15:00,age70to79,220,357211,434,332987,58,20345,712,710543,492,353332
6/8/21 15:00,age80plus,90,179209,178,165626,32,7230,300,352065,210,172856
6/9/21 15:00,age10to19,2953,274090,13595,182965,40,6088,16588,463143,13635,189053
6/9/21 15:00,age20to29,1238,389703,2300,325507,193,30751,3731,745961,2493,356258
6/9/21 15:00,age30to39,1244,474664,2269,409611,189,38607,3702,922882,2458,448218
6/9/21 15:00,age40to49,979,476472,2040,418800,165,41140,3184,936412,2205,459940
6/9/21 15:00,age50to59,843,554459,1884,495752,191,54380,2918,1104591,2075,550132
6/9/21 15:00,age60to69,535,543324,1031,500051,106,47033,1672,1090408,1137,547084
6/9/21 15:00,age70to79,227,357438,395,333382,46,20391,668,711211,441,353773
6/9/21 15:00,age80plus,105,179314,180,165806,18,7248,303,352368,198,173054
6/10/21 15:00,age10to19,2072,276162,8207,191172,36,6124,10315,473458,8243,197296
6/10/21 15:00,age20to29,1175,390878,2298,327805,136,30887,3609,749570,2434,358692
6/10/21 15:00,age30to39,1186,475850,2381,411992,159,38766,3726,926608,2540,450758
6/10/21 15:00,age40to49,971,477443,2187,420987,151,41291,3309,939721,2338,462278
6/10/21 15:00,age50to59,915,555374,1994,497746,189,54569,3098,1107689,2183,552315
6/10/21 15:00,age60to69,520,543844,1175,501226,126,47159,1821,1092229,1301,548385
6/10/21 15:00,age70to79,220,357658,461,333843,53,20444,734,711945,514,354287
6/10/21 15:00,age80plus,94,179408,200,166006,35,7283,329,352697,235,173289
6/11/21 15:00,age10to19,2248,278410,6449,197621,30,6154,8727,482185,6479,203775
6/11/21 15:00,age20to29,1208,392086,2266,330071,206,31093,3680,753250,2472,361164
6/11/21 15:00,age30to39,1131,476981,2437,414429,208,38974,3776,930384,2645,453403
6/11/21 15:00,age40to49,1080,478523,2286,423273,192,41483,3558,943279,2478,464756
6/11/21 15:00,age50to59,918,556292,2183,499929,226,54795,3327,1111016,2409,554724
6/11/21 15:00,age60to69,507,544351,1218,502444,156,47315,1881,1094110,1374,549759
6/11/21 15:00,age70to79,185,357843,423,334266,56,20500,664,712609,479,354766
6/11/21 15:00,age80plus,76,179484,165,166171,39,7322,280,352977,204,173493
6/12/21 15:00,age10to19,1687,280097,6496,204117,32,6186,8215,490400,6528,210303
6/12/21 15:00,age20to29,843,392929,1847,331918,131,31224,2821,756071,1978,363142
6/12/21 15:00,age30to39,889,477870,1992,416421,133,39107,3014,933398,2125,455528
6/12/21 15:00,age40to49,731,479254,1733,425006,111,41594,2575,945854,1844,466600
6/12/21 15:00,age50to59,590,556882,1457,501386,114,54909,2161,1113177,1571,556295
6/12/21 15:00,age60to69,328,544679,709,503153,59,47374,1096,1095206,768,550527
6/12/21 15:00,age70to79,97,357940,209,334475,21,20521,327,712936,230,354996
6/12/21 15:00,age80plus,33,179517,88,166259,4,7326,125,353102,92,173585
6/13/21 15:00,age10to19,484,280581,3248,207365,26,6212,3758,494158,3274,213577
6/13/21 15:00,age20to29,378,393307,1040,332958,90,31314,1508,757579,1130,364272
6/13/21 15:00,age30to39,353,478223,1053,417474,103,39210,1509,934907,1156,456684
6/13/21 15:00,age40to49,309,479563,925,425931,91,41685,1325,947179,1016,467616
6/13/21 15:00,age50to59,241,557123,751,502137,54,54963,1046,1114223,805,557100
6/13/21 15:00,age60to69,108,544787,341,503494,45,47419,494,1095700,386,550913
6/13/21 15:00,age70to79,46,357986,98,334573,7,20528,151,713087,105,355101
6/13/21 15:00,age80plus,15,179532,46,166305,8,7334,69,353171,54,173639
6/14/21 15:00,age10to19,1744,282325,3722,211087,29,6241,5495,499653,3751,217328
6/14/21 15:00,age20to29,944,394251,1816,334774,155,31469,2915,760494,1971,366243
6/14/21 15:00,age30to39,907,479130,1682,419156,126,39336,2715,937622,1808,458492
6/14/21 15:00,age40to49,774,480337,1551,427482,129,41814,2454,949633,1680,469296
6/14/21 15:00,age50to59,627,557750,1531,503668,114,55077,2272,1116495,1645,558745
6/14/21 15:00,age60to69,405,545192,914,504408,90,47509,1409,1097109,1004,551917
6/14/21 15:00,age70to79,171,358157,332,334905,40,20568,543,713630,372,355473
6/14/21 15:00,age80plus,61,179593,128,166433,29,7363,218,353389,157,173796
6/15/21 15:00,age10to19,1646,283971,4647,215734,37,6278,6330,505983,4684,222012
6/15/21 15:00,age20to29,920,395171,2258,337032,156,31625,3334,763828,2414,368657
6/15/21 15:00,age30to39,903,480033,2089,421245,165,39501,3157,940779,2254,460746
6/15/21 15:00,age40to49,714,481051,1798,429280,145,41959,2657,952290,1943,471239
6/15/21 15:00,age50to59,697,558447,1705,505373,153,55230,2555,1119050,1858,560603
6/15/21 15:00,age60to69,439,545631,1050,505458,98,47607,1587,1098696,1148,553065
6/15/21 15:00,age70to79,163,358320,429,335334,43,20611,635,714265,472,355945
6/15/21 15:00,age80plus,62,179655,168,166601,35,7398,265,353654,203,173999
6/16/21 15:00,age10to19,2387,286358,8817,224551,34,6312,11238,517221,8851,230863
6/16/21 15:00,age20to29,985,396156,2054,339086,129,31754,3168,766996,2183,370840
6/16/21 15:00,age30to39,995,481028,2036,423281,140,39641,3171,943950,2176,462922
6/16/21 15:00,age40to49,821,481872,1828,431108,111,42070,2760,955050,1939,473178
6/16/21 15:00,age50to59,709,559156,1607,506980,136,55366,2452,1121502,1743,562346
6/16/21 15:00,age60to69,415,546046,896,506354,88,47695,1399,1100095,984,554049
6/16/21 15:00,age70to79,201,358521,344,335678,35,20646,580,714845,379,356324
6/16/21 15:00,age80plus,67,179722,150,166751,25,7423,242,353896,175,174174
6/16/21 15:00,Federal Entities,2042,109595,3555,95485,37,3156,5634,208236,3592,98641
6/16/21 15:00,Unknown,2042,117595,3555,103485,37,3156,5634,224236,3592,106641
6/17/21 15:00,age10to19,1966,288324,3274,227825,26,6338,5266,522487,3300,234163
6/17/21 15:00,age20to29,1059,397215,1984,341070,123,31877,3166,770162,2107,372947
6/17/21 15:00,age30to39,1005,482033,1911,425192,146,39787,3062,947012,2057,464979
6/17/21 15:00,age40to49,895,482767,1620,432728,132,42202,2647,957697,1752,474930
6/17/21 15:00,age50to59,798,559954,1544,508524,129,55495,2471,1123973,1673,564019
6/17/21 15:00,age60to69,480,546526,969,507323,80,47775,1529,1101624,1049,555098
6/17/21 15:00,age70to79,202,358723,437,336115,35,20681,674,715519,472,356796
6/17/21 15:00,age80plus,95,179817,170,166921,25,7448,290,354186,195,174369
6/17/21 15:00,Federal Entities,22,109617,95,95580,,3156,,208353,,98736
6/17/21 15:00,Unknown,22,117617,95,103580,,3156,,224353,,106736
6/18/21 15:00,age10to19,1749,290073,3280,231105,28,6366,5057,527544,3308,237471
6/18/21 15:00,age20to29,1033,398248,1906,342976,121,31998,3060,773222,2027,374974
6/18/21 15:00,age30to39,1055,483088,1960,427152,113,39900,3128,950140,2073,467052
6/18/21 15:00,age40to49,905,483672,1747,434475,126,42328,2778,960475,1873,476803
6/18/21 15:00,age50to59,828,560782,1544,510068,138,55633,2510,1126483,1682,565701
6/18/21 15:00,age60to69,498,547024,941,508264,91,47866,1530,1103154,1032,556130
6/18/21 15:00,age70to79,176,358899,327,336442,33,20714,536,716055,360,357156
6/18/21 15:00,age80plus,84,179901,121,167042,19,7467,224,354410,140,174509
6/18/21 15:00,Federal Entities,269,109886,456,96036,4,3160,729,209082,460,99196
6/18/21 15:00,Unknown,269,117886,456,104036,4,3160,729,225082,460,107196
6/19/21 15:00,age10to19,1267,291340,2976,234081,30,6396,4273,531817,3006,240477
6/19/21 15:00,age20to29,705,398953,1295,344271,123,32121,2123,775345,1418,376392
6/19/21 15:00,age30to39,720,483808,1383,428535,142,40042,2245,952385,1525,468577
6/19/21 15:00,age40to49,609,484281,1192,435667,113,42441,1914,962389,1305,478108
6/19/21 15:00,age50to59,493,561275,1003,511071,116,55749,1612,1128095,1119,566820
6/19/21 15:00,age60to69,268,547292,490,508754,61,47927,819,1103973,551,556681
6/19/21 15:00,age70to79,100,358999,156,336598,13,20727,269,716324,169,357325
6/19/21 15:00,age80plus,28,179929,55,167097,5,7472,88,354498,60,174569
6/19/21 15:00,Federal Entities,166,110052,338,96374,1,3161,505,209587,339,99535
6/19/21 15:00,Unknown,166,118052,338,104374,1,3161,505,225587,339,107535
6/20/21 15:00,age10to19,634,291974,1377,235458,9,6405,2020,533837,1386,241863
6/20/21 15:00,age20to29,400,399353,803,345074,81,32202,1284,776629,884,377276
6/20/21 15:00,age30to39,397,484205,807,429342,102,40144,1306,953691,909,469486
6/20/21 15:00,age40to49,321,484602,648,436315,77,42518,1046,963435,725,478833
6/20/21 15:00,age50to59,233,561508,501,511572,62,55811,796,1128891,563,567383
6/20/21 15:00,age60to69,114,547406,225,508979,27,47954,366,1104339,252,556933
6/20/21 15:00,age70to79,36,359035,91,336689,10,20737,137,716461,101,357426
6/20/21 15:00,age80plus,6,179935,29,167126,3,7475,38,354536,32,174601
6/20/21 15:00,Federal Entities,161,110213,284,96658,1,3162,446,210033,285,99820
6/20/21 15:00,Unknown,161,118213,284,104658,1,3162,446,226033,285,107820
6/21/21 15:00,age10to19,1688,293662,1073,236531,25,6430,2786,536623,1098,242961
6/21/21 15:00,age20to29,928,400281,881,345955,136,32338,1945,778574,1017,378293
6/21/21 15:00,age30to39,831,485036,895,430237,116,40260,1842,955533,1011,470497
6/21/21 15:00,age40to49,712,485314,737,437052,112,42630,1561,964996,849,479682
6/21/21 15:00,age50to59,615,562123,747,512319,110,55921,1472,1130363,857,568240
6/21/21 15:00,age60to69,406,547812,493,509472,63,48017,962,1105301,556,557489
6/21/21 15:00,age70to79,167,359202,181,336870,44,20781,392,716853,225,357651
6/21/21 15:00,age80plus,64,179999,84,167210,19,7494,167,354703,103,174704
6/21/21 15:00,Federal Entities,56,110269,120,96778,1,3163,177,210210,121,99941
6/21/21 15:00,Unknown,56,118269,120,104778,1,3163,177,226210,121,107941
6/22/21 15:00,age10to19,1412,295074,2354,238885,28,6458,3794,540417,2382,245343
6/22/21 15:00,age20to29,866,401147,1509,347464,128,32466,2503,781077,1637,379930
6/22/21 15:00,age30to39,851,485887,1483,431720,162,40422,2496,958029,1645,472142
6/22/21 15:00,age40to49,747,486061,1210,438262,120,42750,2077,967073,1330,481012
6/22/21 15:00,age50to59,627,562750,1107,513426,125,56046,1859,1132222,1232,569472
6/22/21 15:00,age60to69,374,548186,672,510144,66,48083,1112,1106413,738,558227
6/22/21 15:00,age70to79,157,359359,275,337145,23,20804,455,717308,298,357949
6/22/21 15:00,age80plus,65,180064,108,167318,19,7513,192,354895,127,174831
6/22/21 15:00,Federal Entities,13,110282,8,96786,1,3164,22,210232,9,99950
6/22/21 15:00,Unknown,13,118282,8,104786,1,3164,22,226232,9,107950
6/23/21 15:00,age10to19,1955,297029,3481,242366,29,6487,5465,545882,3510,248853
6/23/21 15:00,age20to29,974,402121,1445,348909,100,32566,2519,783596,1545,381475
6/23/21 15:00,age30to39,886,486773,1442,433162,112,40534,2440,960469,1554,473696
6/23/21 15:00,age40to49,718,486779,1225,439487,94,42844,2037,969110,1319,482331
6/23/21 15:00,age50to59,732,563482,1156,514582,116,56162,2004,1134226,1272,570744
6/23/21 15:00,age60to69,395,548581,745,510889,90,48173,1230,1107643,835,559062
6/23/21 15:00,age70to79,184,359543,264,337409,53,20857,501,717809,317,358266
6/23/21 15:00,age80plus,62,180126,125,167443,15,7528,202,355097,140,174971
6/23/21 15:00,Federal Entities,2,110284,2,96788,,3164,,210236,,99952
6/23/21 15:00,Unknown,2,118284,2,104788,,3164,,226236,,107952
6/24/21 15:00,age10to19,1610,298639,1911,244277,25,6512,3546,549428,1936,250789
6/24/21 15:00,age20to29,856,402977,1333,350242,101,32667,2290,785886,1434,382909
6/24/21 15:00,age30to39,927,487700,1186,434348,114,40648,2227,962696,1300,474996
6/24/21 15:00,age40to49,739,487518,1056,440543,104,42948,1899,971009,1160,483491
6/24/21 15:00,age50to59,666,564148,1081,515663,100,56262,1847,1136073,1181,571925
6/24/21 15:00,age60to69,423,549004,690,511579,63,48236,1176,1108819,753,559815
6/24/21 15:00,age70to79,174,359717,268,337677,32,20889,474,718283,300,358566
6/24/21 15:00,age80plus,86,180212,116,167559,15,7543,217,355314,131,175102
6/24/21 15:00,Federal Entities,304,110588,355,97143,5,3169,664,210900,360,100312
6/24/21 15:00,Unknown,304,118588,355,105143,5,3169,664,226900,360,108312
6/25/21 15:00,age10to19,1393,300032,1792,246069,20,6532,3205,552633,1812,252601
6/25/21 15:00,age20to29,845,403822,1226,351468,99,32766,2170,788056,1325,384234
6/25/21 15:00,age30to39,871,488571,1303,435651,106,40754,2280,964976,1409,476405
6/25/21 15:00,age40to49,779,488297,1169,441712,110,43058,2058,973067,1279,484770
6/25/21 15:00,age50to59,677,564825,1068,516731,120,56382,1865,1137938,1188,573113
6/25/21 15:00,age60to69,358,549362,631,512210,88,48324,1077,1109896,719,560534
6/25/21 15:00,age70to79,158,359875,263,337940,33,20922,454,718737,296,358862
6/25/21 15:00,age80plus,65,180277,95,167654,15,7558,175,355489,110,175212
6/25/21 15:00,Federal Entities,124,110712,209,97352,1,3170,334,211234,210,100522
6/25/21 15:00,Unknown,124,118712,209,105352,1,3170,334,227234,210,108522
6/26/21 15:00,age10to19,1010,301042,2071,248140,18,6550,3099,555732,2089,254690
6/26/21 15:00,age20to29,652,404474,942,352410,76,32842,1670,789726,1018,385252
6/26/21 15:00,age30to39,634,489205,991,436642,89,40843,1714,966690,1080,477485
6/26/21 15:00,age40to49,548,488845,849,442561,76,43134,1473,974540,925,485695
6/26/21 15:00,age50to59,436,565261,720,517451,61,56443,1217,1139155,781,573894
6/26/21 15:00,age60to69,251,549613,401,512611,40,48364,692,1110588,441,560975
6/26/21 15:00,age70to79,90,359965,140,338080,10,20932,240,718977,150,359012
6/26/21 15:00,age80plus,38,180315,57,167711,8,7566,103,355592,65,175277
6/27/21 15:00,age10to19,728,301770,1004,249144,11,6561,1743,557475,1015,255705
6/27/21 15:00,age20to29,480,404954,580,352990,31,32873,1091,790817,611,385863
6/27/21 15:00,age30to39,457,489662,549,437191,54,40897,1060,967750,603,478088
6/27/21 15:00,age40to49,336,489181,487,443048,36,43170,859,975399,523,486218
6/27/21 15:00,age50to59,285,565546,410,517861,34,56477,729,1139884,444,574338
6/27/21 15:00,age60to69,139,549752,162,512773,9,48373,310,1110898,171,561146
6/27/21 15:00,age70to79,36,360001,70,338150,3,20935,109,719086,73,359085
6/27/21 15:00,age80plus,17,180332,25,167736,1,7567,43,355635,26,175303
6/27/21 15:00,Federal Entities,124,110836,173,97525,2,3172,299,211533,175,100697
6/27/21 15:00,Unknown,124,118836,173,105525,2,3172,299,227533,175,108697
6/28/21 15:00,age10to19,1391,303161,1849,250993,23,6584,3263,560738,1872,257577
6/28/21 15:00,age20to29,846,405800,913,353903,103,32976,1862,792679,1016,386879
6/28/21 15:00,age30to39,720,490382,866,438057,113,41010,1699,969449,979,479067
6/28/21 15:00,age40to49,621,489802,764,443812,84,43254,1469,976868,848,487066
6/28/21 15:00,age50to59,473,566019,641,518502,97,56574,1211,1141095,738,575076
6/28/21 15:00,age60to69,303,550055,398,513171,49,48422,750,1111648,447,561593
6/28/21 15:00,age70to79,107,360108,174,338324,25,20960,306,719392,199,359284
6/28/21 15:00,age80plus,53,180385,55,167791,14,7581,122,355757,69,175372
6/28/21 15:00,Federal Entities,146,110982,186,97711,4,3176,336,211869,190,100887
6/28/21 15:00,Unknown,146,118982,186,105711,4,3176,336,227869,190,108887
6/29/21 15:00,age10to19,1402,304563,1767,252760,31,6615,3200,563938,1798,259375
6/29/21 15:00,age20to29,883,406683,1084,354987,105,33081,2072,794751,1189,388068
6/29/21 15:00,age30to39,879,491261,989,439046,95,41105,1963,971412,1084,480151
6/29/21 15:00,age40to49,660,490462,912,444724,87,43341,1659,978527,999,488065
6/29/21 15:00,age50to59,562,566581,824,519326,92,56666,1478,1142573,916,575992
6/29/21 15:00,age60to69,361,550416,474,513645,46,48468,881,1112529,520,562113
6/29/21 15:00,age70to79,154,360262,186,338510,23,20983,363,719755,209,359493
6/29/21 15:00,age80plus,55,180440,88,167879,20,7601,163,355920,108,175480
6/29/21 15:00,Federal Entities,2,110984,2,97713,1,3177,5,211874,3,100890
6/29/21 15:00,Unknown,2,118984,2,105713,1,3177,5,227874,3,108890
6/30/21 15:00,age10to19,1733,306296,2561,255321,36,6651,4330,568268,2597,261972
6/30/21 15:00,age20to29,896,407579,1119,356106,112,33193,2127,796878,1231,389299
6/30/21 15:00,age30to39,852,492113,1010,440056,132,41237,1994,973406,1142,481293
6/30/21 15:00,age40to49,736,491198,861,445585,100,43441,1697,980224,961,489026
6/30/21 15:00,age50to59,597,567178,764,520090,102,56768,1463,1144036,866,576858
6/30/21 15:00,age60to69,418,550834,497,514142,72,48540,987,1113516,569,562682
6/30/21 15:00,age70to79,153,360415,213,338723,26,21009,392,720147,239,359732
6/30/21 15:00,age80plus,53,180493,84,167963,9,7610,146,356066,93,175573
